RewardTableId,UnanalyzedLogGradeId,CommonRewardId,CommonRewardType
10608,3,104000260,1
10609,3,111000010,1
10610,3,111000020,1
10611,3,111000030,1
10612,3,112000020,1
10613,3,112000030,1
10614,3,108000060,1
10615,3,108000070,1
10616,3,108000080,1
10617,3,107000050,1
10618,3,112000010,1
10619,3,110000070,1
10620,3,110000080,1
10621,3,118000020,1
10622,3,118000030,1
10623,3,118000040,1
10624,4,101000090,1
10625,4,101000100,1
10626,4,101000110,1
10627,4,109000100,1
10628,4,105000100,1
10629,4,105000110,1
10630,4,108000090,1
10631,4,110000090,1
10632,4,102000100,1
10633,4,102000110,1
10634,4,106000090,1
10635,4,109000090,1
10636,4,107000100,1
10637,4,103000090,1
10638,4,102000090,1
10639,4,103000100,1
10640,4,106000100,1
10641,4,106000110,1
10642,4,104000090,1
10643,4,104000100,1
10644,4,104000110,1
10645,4,107000090,1
10646,4,104000180,1
10647,4,111000040,1
10648,4,112000040,1
10649,4,108000100,1
10650,4,105000090,1
10651,4,110000100,1
10652,4,118000050,1
10653,4,118000060,1
10654,5,101000120,1
10655,5,109000110,1
10656,5,105000120,1
10657,5,102000120,1
10658,5,107000110,1
10659,5,103000120,1
10660,5,106000120,1
10661,5,104000120,1
10662,5,104000190,1
10663,5,111000060,1
10664,5,112000060,1
10665,5,108000110,1
10666,5,110000110,1
10667,5,118000070,1
10668,1,201000010,8
10669,1,292000010,8
10670,1,299000040,8
10671,1,299000070,8
10672,1,299000110,8
10673,1,299000120,8
10674,1,299000140,8
10675,2,202000010,8
10676,2,290000010,8
10677,2,299000010,8
10678,2,299000150,8
10679,2,299000190,8
10680,2,299000200,8
10681,2,299000210,8
10682,3,298000050,8
10683,3,298000060,8
10684,3,299000060,8
10685,3,299000170,8
10686,3,290000120,8
10687,3,291000050,8
10688,3,292000020,8
10689,4,299000670,8
10690,4,299000680,8
10691,4,204000010,8
10692,4,209000040,8
10693,4,202000070,8
10694,5,297000100,8
10695,5,291000020,8
10696,5,297000130,8
10697,5,297000140,8
10698,5,203000010,8
10699,5,206000030,8
10700,5,203000050,8
10701,2,170003,3
10702,2,180003,3
10703,3,170004,3
10704,3,180004,3
10705,4,140000,3
10706,5,150010,3
10707,5,150020,3
10708,5,150030,3
10709,5,150040,3
10711,3,101000050,1
10712,3,101000060,1
10713,3,101000080,1
10714,3,101000040,1
10715,3,109000060,1
10716,3,109000070,1
10717,3,109000080,1
10718,3,105000060,1
10719,3,105000070,1
10720,3,105000080,1
10721,3,104000050,1
10722,3,106000050,1
10723,3,102000060,1
10724,3,102000070,1
10725,3,102000080,1
10726,3,103000050,1
10727,3,105000050,1
10728,3,107000060,1
10729,3,107000070,1
10730,3,107000080,1
10731,3,108000050,1
10732,3,109000050,1
10733,3,103000060,1
10734,3,103000070,1
10735,3,103000080,1
10736,3,110000050,1
10737,3,106000060,1
10738,3,106000070,1
10739,3,106000080,1
10740,3,101000070,1
10741,3,110000060,1
10742,3,104000060,1
10743,3,104000070,1
10744,3,104000080,1
10745,3,102000050,1
10746,3,104000170,1
10747,3,104000260,1
10748,3,111000010,1
10749,3,111000020,1
10750,3,111000030,1
10751,3,112000020,1
10752,3,112000030,1
10753,3,108000060,1
10754,3,108000070,1
10755,3,108000080,1
10756,3,107000050,1
10757,3,112000010,1
10758,3,110000070,1
10759,3,110000080,1
10760,3,118000020,1
10761,3,118000030,1
10762,3,118000040,1
10763,4,101000090,1
10764,4,101000100,1
10765,4,101000110,1
10766,4,109000100,1
10767,4,105000100,1
10768,4,105000110,1
10769,4,108000090,1
10770,4,110000090,1
10771,4,102000100,1
10772,4,102000110,1
10773,4,106000090,1
10774,4,109000090,1
10775,4,107000100,1
10776,4,103000090,1
10777,4,102000090,1
10778,4,103000100,1
10779,4,106000100,1
10780,4,106000110,1
10781,4,104000090,1
10782,4,104000100,1
10783,4,104000110,1
10784,4,107000090,1
10785,4,104000180,1
10786,4,111000040,1
10787,4,112000040,1
10788,4,108000100,1
10789,4,105000090,1
10790,4,110000100,1
10791,4,118000050,1
10792,4,118000060,1
10793,5,101000120,1
10794,5,109000110,1
10795,5,105000120,1
10796,5,102000120,1
10797,5,107000110,1
10798,5,103000120,1
10799,5,106000120,1
10800,5,104000120,1
10801,5,104000190,1
10802,5,111000060,1
10803,5,112000060,1
10804,5,108000110,1
10805,5,110000110,1
10806,5,118000070,1
10807,1,201000010,8
10808,1,292000010,8
10809,1,299000040,8
10810,1,299000070,8
10811,1,299000110,8
10812,1,299000120,8
10813,1,299000140,8
10814,2,202000010,8
10815,2,290000010,8
10816,2,299000010,8
10817,2,299000150,8
10818,2,299000190,8
10819,2,299000200,8
10820,2,299000210,8
10821,3,298000050,8
10822,3,298000060,8
10823,3,299000060,8
10824,3,299000170,8
10825,3,290000120,8
10826,3,291000050,8
10827,3,292000020,8
10828,4,299000670,8
10829,4,299000680,8
10830,4,204000010,8
10831,4,209000040,8
10832,4,202000070,8
10833,5,297000100,8
10834,5,291000020,8
10835,5,297000130,8
10836,5,297000140,8
10837,5,203000010,8
10838,5,206000030,8
10839,5,203000050,8
10840,3,170004,3
10841,3,180004,3
10842,4,140000,3
10843,5,150010,3
10844,5,150020,3
10845,5,150030,3
10846,5,150040,3
10848,3,101000050,1
10849,3,101000060,1
10850,3,101000080,1
10851,3,101000040,1
10852,3,109000060,1
10853,3,109000070,1
10854,3,109000080,1
10855,3,105000060,1
10856,3,105000070,1
10857,3,105000080,1
10858,3,104000050,1
10859,3,106000050,1
10860,3,102000060,1
10861,3,102000070,1
10862,3,102000080,1
10863,3,103000050,1
10864,3,105000050,1
10865,3,107000060,1
10866,3,107000070,1
10867,3,107000080,1
10868,3,108000050,1
10869,3,109000050,1
10870,3,103000060,1
10871,3,103000070,1
10872,3,103000080,1
10873,3,110000050,1
10874,3,106000060,1
10875,3,106000070,1
10876,3,106000080,1
10877,3,101000070,1
10878,3,110000060,1
10879,3,104000060,1
10880,3,104000070,1
10881,3,104000080,1
10882,3,102000050,1
10883,3,104000170,1
10884,3,104000260,1
10885,3,111000010,1
10886,3,111000020,1
10887,3,111000030,1
10888,3,112000020,1
10889,3,112000030,1
10890,3,108000060,1
10891,3,108000070,1
10892,3,108000080,1
10893,3,107000050,1
10894,3,112000010,1
10895,3,110000070,1
10896,3,110000080,1
10897,3,118000020,1
10898,3,118000030,1
10899,3,118000040,1
10900,4,101000090,1
10901,4,101000100,1
10902,4,101000110,1
10903,4,109000100,1
10904,4,105000100,1
10905,4,105000110,1
10906,4,108000090,1
10907,4,110000090,1
10908,4,102000100,1
10909,4,102000110,1
10910,4,106000090,1
10911,4,109000090,1
10912,4,107000100,1
10913,4,103000090,1
10914,4,102000090,1
10915,4,103000100,1
10916,4,106000100,1
10917,4,106000110,1
10918,4,104000090,1
10919,4,104000100,1
10920,4,104000110,1
10921,4,107000090,1
10922,4,104000180,1
10923,4,111000040,1
10924,4,112000040,1
10925,4,108000100,1
10926,4,105000090,1
10927,4,110000100,1
10928,4,118000050,1
10929,4,118000060,1
10930,5,101000120,1
10931,5,109000110,1
10932,5,105000120,1
10933,5,102000120,1
10934,5,107000110,1
10935,5,103000120,1
10936,5,106000120,1
10937,5,104000120,1
10938,5,104000190,1
10939,5,111000060,1
10940,5,112000060,1
10941,5,108000110,1
10942,5,110000110,1
10943,5,118000070,1
10944,1,201000010,8
10945,1,292000010,8
10946,1,299000040,8
10947,1,299000070,8
10948,1,299000110,8
10949,1,299000120,8
10950,1,299000140,8
10951,2,202000010,8
10952,2,290000010,8
10953,2,299000010,8
10954,2,299000150,8
10955,2,299000190,8
10956,2,299000200,8
10957,2,299000210,8
10958,3,298000050,8
10959,3,298000060,8
10960,3,299000060,8
10961,3,299000170,8
10962,3,290000120,8
10963,3,291000050,8
10964,3,292000020,8
10965,4,299000670,8
10966,4,299000680,8
10967,4,204000010,8
10968,4,209000040,8
10969,4,202000070,8
10970,5,297000100,8
10971,5,291000020,8
10972,5,297000130,8
10973,5,297000140,8
10974,5,203000010,8
10975,5,206000030,8
10976,5,203000050,8
10977,3,170004,3
10978,3,180004,3
10979,4,140000,3
10980,5,150010,3
10981,5,150020,3
10982,5,150030,3
10983,5,150040,3
10985,3,101000050,1
10986,3,101000060,1
10987,3,101000080,1
10988,3,101000040,1
10989,3,109000060,1
10990,3,109000070,1
10991,3,109000080,1
10992,3,105000060,1
10993,3,105000070,1
10994,3,105000080,1
10995,3,104000050,1
10996,3,106000050,1
10997,3,102000060,1
10998,3,102000070,1
10999,3,102000080,1
11000,3,103000050,1
11001,3,105000050,1
11002,3,107000060,1
11003,3,107000070,1
11004,3,107000080,1
11005,3,108000050,1
11006,3,109000050,1
11007,3,103000060,1
11008,3,103000070,1
11009,3,103000080,1
11010,3,110000050,1
11011,3,106000060,1
11012,3,106000070,1
11013,3,106000080,1
11014,3,101000070,1
11015,3,110000060,1
11016,3,104000060,1
11017,3,104000070,1
11018,3,104000080,1
11019,3,102000050,1
11020,3,104000170,1
11021,3,104000260,1
11022,3,111000010,1
11023,3,111000020,1
11024,3,111000030,1
11025,3,112000020,1
11026,3,112000030,1
11027,3,108000060,1
11028,3,108000070,1
11029,3,108000080,1
11030,3,107000050,1
11031,3,112000010,1
11032,3,110000070,1
11033,3,110000080,1
11034,3,118000020,1
11035,3,118000030,1
11036,3,118000040,1
11037,4,101000090,1
11038,4,101000100,1
11039,4,101000110,1
11040,4,109000100,1
11041,4,105000100,1
11042,4,105000110,1
11043,4,108000090,1
11044,4,110000090,1
11045,4,102000100,1
11046,4,102000110,1
11047,4,106000090,1
11048,4,109000090,1
11049,4,107000100,1
11050,4,103000090,1
11051,4,102000090,1
11052,4,103000100,1
11053,4,106000100,1
11054,4,106000110,1
11055,4,104000090,1
11056,4,104000100,1
11057,4,104000110,1
11058,4,107000090,1
11059,4,104000180,1
11060,4,111000040,1
11061,4,112000040,1
11062,4,108000100,1
11063,4,105000090,1
11064,4,110000100,1
11065,4,118000050,1
11066,4,118000060,1
11067,5,101000120,1
11068,5,109000110,1
11069,5,105000120,1
11070,5,102000120,1
11071,5,107000110,1
11072,5,103000120,1
11073,5,106000120,1
11074,5,104000120,1
11075,5,104000190,1
11076,5,111000060,1
11077,5,112000060,1
11078,5,108000110,1
11079,5,110000110,1
11080,5,118000070,1
11081,1,201000010,8
11082,1,292000010,8
11083,1,299000040,8
11084,1,299000070,8
11085,1,299000110,8
11086,1,299000120,8
11087,1,299000140,8
11088,2,202000010,8
11089,2,290000010,8
11090,2,299000010,8
11091,2,299000150,8
11092,2,299000190,8
11093,2,299000200,8
11094,2,299000210,8
11095,3,298000050,8
11096,3,298000060,8
11097,3,299000060,8
11098,3,299000170,8
11099,3,290000120,8
11100,3,291000050,8
11101,3,292000020,8
11102,4,299000670,8
11103,4,299000680,8
11104,4,204000010,8
11105,4,209000040,8
11106,4,202000070,8
11107,5,297000100,8
11108,5,291000020,8
11109,5,297000130,8
11110,5,297000140,8
11111,5,203000010,8
11112,5,206000030,8
11113,5,203000050,8
11114,3,170004,3
11115,3,180004,3
11116,4,140000,3
11117,5,150010,3
11118,5,150020,3
11119,5,150030,3
11120,5,150040,3
11121,5,190000,3
11122,5,200000,3
11123,5,210000,3
11125,3,118000020,1
11126,3,118000030,1
11127,3,118000040,1
11128,3,106000060,1
11129,3,106000070,1
11130,3,106000080,1
11131,3,101000070,1
11132,3,110000060,1
11133,3,104000060,1
11134,3,104000070,1
11135,3,104000080,1
11136,3,102000050,1
11137,3,104000170,1
11138,3,104000260,1
11139,4,118000050,1
11140,4,118000060,1
11141,4,106000100,1
11142,4,106000110,1
11143,4,104000090,1
11144,4,104000100,1
11145,4,104000110,1
11146,4,104000270,1
11147,4,107000090,1
11148,4,104000180,1
11149,5,118000070,1
11150,5,106000120,1
11151,5,104000120,1
11152,5,104000190,1
11153,1,103000000,2
11154,2,103000001,2
11155,3,103000002,2
11156,4,103000003,2
11157,5,103000004,2
11158,1,111000000,2
11159,2,111000001,2
11160,3,111000002,2
11161,4,111000003,2
11162,5,111000004,2
11163,1,115000000,2
11164,2,115000001,2
11165,3,115000002,2
11166,4,115000003,2
11167,5,115000004,2
11168,3,170004,3
11169,4,170005,3
11170,3,180004,3
11171,4,180005,3
11172,4,140000,3
11173,4,150010,3
11174,4,150020,3
11175,4,150030,3
11176,4,150040,3
11178,3,111000010,1
11179,3,111000020,1
11180,3,111000030,1
11181,3,112000020,1
11182,3,112000030,1
11183,3,108000060,1
11184,3,108000070,1
11185,3,108000080,1
11186,3,107000050,1
11187,3,112000010,1
11188,3,110000070,1
11189,3,110000080,1
11190,4,111000040,1
11191,4,112000040,1
11192,4,108000100,1
11193,4,105000090,1
11194,4,110000100,1
11195,5,111000060,1
11196,5,112000060,1
11197,5,108000110,1
11198,5,110000110,1
11199,1,108000000,2
11200,2,108000001,2
11201,3,108000002,2
11202,4,108000003,2
11203,5,108000004,2
11204,1,107000000,2
11205,2,107000001,2
11206,3,107000002,2
11207,4,107000003,2
11208,5,107000004,2
11209,1,120000000,2
11210,2,120000001,2
11211,3,120000002,2
11212,4,120000003,2
11213,5,120000004,2
11214,4,110024,3
11215,4,110034,3
11216,4,110044,3
11217,4,110054,3
11218,3,110060,3
11219,3,110070,3
11220,3,110080,3
11221,3,110090,3
11222,3,110100,3
11223,3,110110,3
11224,3,110120,3
11225,3,110130,3
11226,3,110140,3
11227,3,110150,3
11228,3,110160,3
11229,3,110170,3
11230,3,110180,3
11231,3,110190,3
11232,3,110200,3
11233,3,110210,3
11234,3,110220,3
11235,3,110230,3
11236,3,110240,3
11237,3,110250,3
11238,3,110260,3
11239,3,110270,3
11240,3,110620,3
11241,3,110670,3
11242,4,140000,3
11243,4,150010,3
11244,4,150020,3
11245,4,150030,3
11246,4,150040,3
11248,3,101000050,1
11249,3,101000060,1
11250,3,101000080,1
11251,3,101000040,1
11252,3,109000060,1
11253,3,109000070,1
11254,3,109000080,1
11255,3,105000060,1
11256,3,105000070,1
11257,3,105000080,1
11258,3,104000050,1
11259,3,106000050,1
11260,4,101000090,1
11261,4,101000100,1
11262,4,101000110,1
11263,4,109000100,1
11264,4,105000100,1
11265,4,105000110,1
11266,4,108000090,1
11267,4,110000090,1
11268,5,101000120,1
11269,5,109000110,1
11270,5,105000120,1
11271,1,101000000,2
11272,2,101000001,2
11273,3,101000002,2
11274,4,101000008,2
11275,5,101000004,2
11276,1,109000000,2
11277,2,109000001,2
11278,3,109000002,2
11279,4,109000003,2
11280,5,109000004,2
11281,4,120024,3
11282,4,120034,3
11283,4,120044,3
11284,4,120054,3
11285,3,120241,3
11286,3,120251,3
11287,3,120261,3
11288,3,120271,3
11289,3,120300,3
11290,3,120310,3
11291,3,120320,3
11292,3,120330,3
11293,3,120340,3
11294,3,120350,3
11295,3,120360,3
11296,3,120370,3
11297,3,120380,3
11298,3,120390,3
11299,3,120400,3
11300,3,120410,3
11301,3,120420,3
11302,3,120430,3
11303,3,120450,3
11304,3,120460,3
11305,3,120550,3
11306,3,120560,3
11307,3,120570,3
11308,3,120990,3
11309,3,121000,3
11310,3,121010,3
11311,3,121020,3
11312,3,121100,3
11313,4,140000,3
11314,4,150010,3
11315,4,150020,3
11316,4,150030,3
11317,4,150040,3
11319,3,102000060,1
11320,3,102000070,1
11321,3,102000080,1
11322,3,103000050,1
11323,3,105000050,1
11324,3,107000060,1
11325,3,107000070,1
11326,3,107000080,1
11327,3,108000050,1
11328,3,109000050,1
11329,3,103000060,1
11330,3,103000070,1
11331,3,103000080,1
11332,3,110000050,1
11333,4,102000100,1
11334,4,102000110,1
11335,4,102000350,1
11336,4,106000090,1
11337,4,109000090,1
11338,4,107000100,1
11339,4,103000090,1
11340,4,102000090,1
11341,4,103000100,1
11342,5,102000120,1
11343,5,107000110,1
11344,5,103000120,1
11345,1,102000000,2
11346,2,102000001,2
11347,3,102000002,2
11348,4,102000003,2
11349,5,102000004,2
11350,1,105000000,2
11351,2,105000001,2
11352,3,105000002,2
11353,4,105000003,2
11354,5,105000004,2
11355,1,112000000,2
11356,2,112000001,2
11357,3,112000002,2
11358,4,112000003,2
11359,5,112000004,2
11360,4,130024,3
11361,4,130034,3
11362,4,130044,3
11363,4,130054,3
11364,3,130060,3
11365,3,130070,3
11366,3,130080,3
11367,3,130090,3
11368,3,130100,3
11369,3,130110,3
11370,3,130120,3
11371,3,130130,3
11372,3,130140,3
11373,3,130150,3
11374,3,130160,3
11375,3,130170,3
11376,3,130180,3
11377,3,130190,3
11378,3,130200,3
11379,3,130420,3
11380,3,130510,3
11381,3,130520,3
11382,3,130531,3
11383,3,130540,3
11384,3,130660,3
11385,3,130790,3
11386,3,130800,3
11387,3,131130,3
11388,4,140000,3
11389,4,150010,3
11390,4,150020,3
11391,4,150030,3
11392,4,150040,3
11394,1,101000010,1
11395,1,102000010,1
11396,1,103000010,1
11397,1,104000010,1
11398,1,105000010,1
11399,1,106000010,1
11400,1,107000010,1
11401,1,108000010,1
11402,1,109000010,1
11403,1,110000010,1
11404,2,101000020,1
11405,2,101000030,1
11406,2,102000020,1
11407,2,102000030,1
11408,2,102000040,1
11409,2,103000020,1
11410,2,103000030,1
11411,2,103000040,1
11412,2,104000020,1
11413,2,104000030,1
11414,2,104000040,1
11415,2,105000020,1
11416,2,105000030,1
11417,2,105000040,1
11418,2,106000020,1
11419,2,106000030,1
11420,2,106000040,1
11421,2,107000020,1
11422,2,107000030,1
11423,2,107000040,1
11424,2,108000020,1
11425,2,108000030,1
11426,2,108000040,1
11427,2,109000020,1
11428,2,109000030,1
11429,2,109000040,1
11430,2,110000020,1
11431,2,110000030,1
11432,2,110000040,1
11433,2,118000010,1
11434,3,101000050,1
11435,3,101000060,1
11436,3,101000080,1
11437,3,101000040,1
11438,3,109000060,1
11439,3,109000070,1
11440,3,109000080,1
11441,3,105000060,1
11442,3,105000070,1
11443,3,105000080,1
11444,3,104000050,1
11445,3,106000050,1
11446,3,102000060,1
11447,3,102000070,1
11448,3,102000080,1
11449,3,103000050,1
11450,3,105000050,1
11451,3,107000060,1
11452,3,107000070,1
11453,3,107000080,1
11454,3,108000050,1
11455,3,109000050,1
11456,3,103000060,1
11457,3,103000070,1
11458,3,103000080,1
11459,3,110000050,1
11460,3,106000060,1
11461,3,106000070,1
11462,3,106000080,1
11463,3,101000070,1
11464,3,110000060,1
11465,3,104000060,1
11466,3,104000070,1
11467,3,104000080,1
11468,3,102000050,1
11469,3,104000170,1
11470,3,104000260,1
11471,3,111000010,1
11472,3,111000020,1
11473,3,111000030,1
11474,3,112000020,1
11475,3,112000030,1
11476,3,108000060,1
11477,3,108000070,1
11478,3,108000080,1
11479,3,107000050,1
11480,3,112000010,1
11481,3,110000070,1
11482,3,110000080,1
11483,3,118000020,1
11484,3,118000030,1
11485,3,118000040,1
11486,4,101000090,1
11487,4,101000100,1
11488,4,101000110,1
11489,4,109000100,1
11490,4,105000100,1
11491,4,105000110,1
11492,4,108000090,1
11493,4,110000090,1
11494,4,102000100,1
11495,4,102000110,1
11496,4,106000090,1
11497,4,109000090,1
11498,4,107000100,1
11499,4,103000090,1
11500,4,102000090,1
11501,4,103000100,1
11502,4,106000100,1
11503,4,106000110,1
11504,4,104000090,1
11505,4,104000100,1
11506,4,104000110,1
11507,4,107000090,1
11508,4,104000180,1
11509,4,111000040,1
11510,4,112000040,1
11511,4,108000100,1
11512,4,105000090,1
11513,4,110000100,1
11514,4,118000050,1
11515,4,118000060,1
11516,5,101000120,1
11517,5,109000110,1
11518,5,105000120,1
11519,5,102000120,1
11520,5,107000110,1
11521,5,103000120,1
11522,5,106000120,1
11523,5,104000120,1
11524,5,104000190,1
11525,5,111000060,1
11526,5,112000060,1
11527,5,108000110,1
11528,5,110000110,1
11529,5,118000070,1
11530,1,201000010,8
11531,1,292000010,8
11532,1,299000040,8
11533,1,299000070,8
11534,1,299000110,8
11535,1,299000120,8
11536,1,299000140,8
11537,2,202000010,8
11538,2,290000010,8
11539,2,299000010,8
11540,2,299000150,8
11541,2,299000190,8
11542,2,299000200,8
11543,2,299000210,8
11544,3,298000050,8
11545,3,298000060,8
11546,3,299000060,8
11547,3,299000170,8
11548,3,290000120,8
11549,3,291000050,8
11550,3,292000020,8
11551,4,299000670,8
11552,4,299000680,8
11553,4,204000010,8
11554,4,209000040,8
11555,4,202000070,8
11556,4,209000070,8
11557,5,297000100,8
11558,5,291000020,8
11559,5,297000130,8
11560,5,297000140,8
11561,5,203000010,8
11562,5,206000030,8
11563,5,203000050,8
11564,5,202000090,8
11565,1,170002,3
11566,1,180002,3
11567,2,170003,3
11568,2,180003,3
11569,3,170004,3
11570,3,180004,3
11571,4,140000,3
11572,5,150010,3
11573,5,150020,3
11574,5,150030,3
11575,5,150040,3
11577,1,101000010,1
11578,1,102000010,1
11579,1,103000010,1
11580,1,104000010,1
11581,1,105000010,1
11582,1,106000010,1
11583,1,107000010,1
11584,1,108000010,1
11585,1,109000010,1
11586,1,110000010,1
11587,2,101000020,1
11588,2,101000030,1
11589,2,102000020,1
11590,2,102000030,1
11591,2,102000040,1
11592,2,103000020,1
11593,2,103000030,1
11594,2,103000040,1
11595,2,104000020,1
11596,2,104000030,1
11597,2,104000040,1
11598,2,105000020,1
11599,2,105000030,1
11600,2,105000040,1
11601,2,106000020,1
11602,2,106000030,1
11603,2,106000040,1
11604,2,107000020,1
11605,2,107000030,1
11606,2,107000040,1
11607,2,108000020,1
11608,2,108000030,1
11609,2,108000040,1
11610,2,109000020,1
11611,2,109000030,1
11612,2,109000040,1
11613,2,110000020,1
11614,2,110000030,1
11615,2,110000040,1
11616,2,118000010,1
11617,3,101000050,1
11618,3,101000060,1
11619,3,101000080,1
11620,3,101000040,1
11621,3,109000060,1
11622,3,109000070,1
11623,3,109000080,1
11624,3,105000060,1
11625,3,105000070,1
11626,3,105000080,1
11627,3,104000050,1
11628,3,106000050,1
11629,3,102000060,1
11630,3,102000070,1
11631,3,102000080,1
11632,3,103000050,1
11633,3,105000050,1
11634,3,107000060,1
11635,3,107000070,1
11636,3,107000080,1
11637,3,108000050,1
11638,3,109000050,1
11639,3,103000060,1
11640,3,103000070,1
11641,3,103000080,1
11642,3,110000050,1
11643,3,106000060,1
11644,3,106000070,1
11645,3,106000080,1
11646,3,101000070,1
11647,3,110000060,1
11648,3,104000060,1
11649,3,104000070,1
11650,3,104000080,1
11651,3,102000050,1
11652,3,104000170,1
11653,3,104000260,1
11654,3,111000010,1
11655,3,111000020,1
11656,3,111000030,1
11657,3,112000020,1
11658,3,112000030,1
11659,3,108000060,1
11660,3,108000070,1
11661,3,108000080,1
11662,3,107000050,1
11663,3,112000010,1
11664,3,110000070,1
11665,3,110000080,1
11666,3,118000020,1
11667,3,118000030,1
11668,3,118000040,1
11669,4,101000090,1
11670,4,101000100,1
11671,4,101000110,1
11672,4,109000100,1
