SupportLogId,CharaId,Name,Rarity,SupportLogTypeId,SalePrice,CompositionExp,AwakeningExp,UseRank,GroupNo,AdaptableAppearAppend,PunisherAppearAppend,State,PassiveState,PowerDefaultValue,CltDefaultValue,Awakening1Power,Awakening1Clt,Awakening2Power,Awakening2Clt,Awakening3Power,Awakening3Clt,Awakening4Power,Awakening4Clt,Awakening5Power,Awakening5Clt,NormalLeader,HoloLeader,UiDisplayPowerTitle,UiDisplayPowerContent,Prefab,CutinMode,SkillVoiceId,SkillName,NameInSkillCutin,SkillText,SkillTextInSkillCutin,CharaInfo,CutinImage,CutinImageAwake,StatusCharaIcon,StatusCharaIconAwake,CollectionDisplayStartDate,CollectionEmptyFrameDisplayFlag,DateVersionId,
209000190,999,"《ロリータプリンセス》ユウキ",4,2,800,15000,100,1,0,0,0,"s209000190",,30,160,34,152,36,148,38,144,40,140,42,136,5,10,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"ロリータ・チアー","ロリータ・チアー","リーグポイント獲得量が<br>30％増加する。<br>覚醒で効果時間が延長。","獲得リーグポイント上昇","ピンクのリボンがアクセントの<br>愛らしいロリータドレス。小さな<br>プリンセスにピッタリの衣装で、<br>気分はお嬢様。","slog_209000190","slog_209000190","Chara_icon/209000190","Chara_icon/209000190","2021/01/26 7:00:00",True,"1",
299000780,999,"《心照らす歌声》ユナ",5,2,1600,20000,100,1,0,0,0,"s299000780",,20,100,24,90,28,80,31,70,33,65,35,60,2,4,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"エンチャント・シンガー","エンチャント・〇〇〇シンガー","敵からの注目を集め、さらに自パーティのSTR・VIT・INTを200％上昇させる。覚醒で効果時間が延長。","自パーティに敵の注目を集める＋自パーティのSTR・VIT・INT上昇","この歌は、皆のために――。<br>全ての人を等しく照らす彼女の歌<br>声は、特別な一人の心にも深く響<br>く。魂の本質は変わらぬままで。","slog_299000780","slog_299000780","Chara_icon/299000780","Chara_icon/299000780","2021/03/16 7:00:00",True,"1",
299000790,999,"《心奮う戦い》エイジ",5,2,1600,20000,100,1,0,0,0,"s299000790",,30,180,32,160,34,155,35,150,36,145,37,140,2,4,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"ロンリー・ソルジャー","ロンリー・〇〇〇ソルジャー","リーグポイント獲得量が40％<br>増加し、移動速度も上昇する。<br>覚醒で効果時間が延長。","獲得リーグポイント上昇＋移動速度上昇","愛するたった一人を取り戻すため<br>青年は孤独に剣を握る。彼女であ<br>り彼女でない、その幻影を追い求<br>めて。この刃は誰のため。","slog_299000790","slog_299000790","Chara_icon/299000790","Chara_icon/299000790","2021/03/16 7:00:00",True,"1",
204000210,999,"《男らしく見えて…》シノン",5,1,1600,20000,100,1,0,0,0,"s204000210",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・チャンス","スリープウィズ・〇〇チャンス","戦闘不能状態のメンバーを2人復帰させ、10秒間ラストアタックボーナスを50％増加させる。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋ラストアタックで得られるボーナスポイント量上昇","かの世界で数年を過ごした彼は、<br>なんだかとても男らしく見えて…<br>記憶を巡らせる間にも、いつもよ<br>りドギマギしてしまう乙女心。","slog_204000210","slog_204000210","Chara_icon/204000210","Chara_icon/204000210","2021/02/02 7:00:00",True,"1",
205000150,999,"《温かな距離》リズベット",5,1,1600,20000,100,1,0,0,0,"s205000150",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・アーミー","スリープウィズ・〇〇アーミー","戦闘不能状態のメンバーを2人復帰させ、30秒間自パーティがよろけ・ダウン無効状態になる。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋よろけ・ダウン無効","あの時、生きていて良かった。<br>一緒に居られて良かった。それは<br>二人の共通の思い。すぐそばで、<br>心の温度を再確認しよう。","slog_205000150","slog_205000150","Chara_icon/205000150","Chara_icon/205000150","2021/02/02 7:00:00",True,"1",
299000800,999,"《目と目を合わせて》メディナ",5,1,1600,20000,100,1,0,0,0,"s299000800",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・キラー","スリープウィズ・〇〇〇キラー","戦闘不能状態のメンバーを2人復帰させ、20秒間ボスに与えるダメージを100%上昇させる。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋ボスキラー","こんな距離で話をするのは、慣れ<br>ていないから落ち着かない。でも<br>一緒の思い出だからこそ――<br>最後には、目と目を合わせて。","slog_299000800","slog_299000800","Chara_icon/299000800","Chara_icon/299000800","2021/02/02 7:00:00",True,"1",
299000810,999,"《幼妹の添寝》セルカ",5,1,1600,20000,100,1,0,0,0,"s299000810",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・ヒール","スリープウィズ・〇〇〇ヒール","戦闘不能状態のメンバーを2人復帰させ、20秒間自パーティに自動回復を付与する。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋リジェネレイト付与","幼い少女は、お世話になった彼の<br>ため、緊張を抱えながらも添い寝<br>する。思い出を辿れば、段々緊張<br>もほぐれるかも。","slog_299000810","slog_299000810","Chara_icon/299000810","Chara_icon/299000810","2021/02/02 7:00:00",True,"1",
299000820,999,"《人との接し方》シェータ",5,1,1600,20000,100,1,0,0,0,"s299000820",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・スルー","スリープウィズ・〇〇〇スルー","戦闘不能状態のメンバーを2人復帰させ、15秒間周囲の敵のVITを大幅に低下させる。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋周囲の敵のVITを低下","人との距離感は難しい。彼女に<br>とって、興味とは斬る対象。そう<br>でない接し方は分からぬまま…。<br>近付きすぎにはご用心。","slog_299000820","slog_299000820","Chara_icon/299000820","Chara_icon/299000820","2021/02/02 7:00:00",True,"1",
299000830,999,"《死の天使》サトライザー",5,3,1600,20000,100,1,0,0,0,"s299000830",,65,210,68,204,71,201,73,198,75,196,77,194,10,20,"攻撃力上昇量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"オムニポテント・ニヒリティ","オムニポテント・〇ニヒリティ","闇属性の広範囲攻撃を行い、さらに15秒間周囲の敵のSTR・VIT・INTを大幅に低下させる。<br>覚醒で攻撃力が上昇。","闇属性の広範囲攻撃＋周囲の敵のSTR・VIT・INTを低下","虚無を統べる真の邪悪。全能感に<br>支配され、暗黒の翼を携えたその<br>姿は、正しく《死の天使》の名に<br>相応しい。","slog_299000830","slog_299000830","Chara_icon/299000830","Chara_icon/299000830","2021/02/02 7:00:00",True,"1",
201000130,999,"《夜空に煌く星》キリト",5,3,1600,20000,100,1,0,0,0,"s201000130",,65,210,68,204,71,201,73,198,75,196,77,194,10,20,"攻撃力上昇量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スターリー・ブルーナイト","スターリー・〇〇ブルーナイト","周囲に氷咲効果のある広範囲攻撃<br>を行い、その後に強力な闇属性の<br>レーザーを照射する。<br>覚醒で攻撃力が上昇。","氷咲効果のある広範囲攻撃＋闇属性のレーザーを照射","温かな闇の中、人々を照らす星々<br>の光。この世界にとって彼という<br>英雄の存在は、正しく星のよう。<br>彼にとっての親友と同じように。","slog_201000130","slog_201000130","Chara_icon/201000130","Chara_icon/201000130","2021/02/02 7:00:00",True,"1",
202000270,999,"《女神の笑顔》アスナ",5,2,1600,20000,100,1,0,0,0,"s202000270",,10,60,12,58,14,56,16,54,18,52,20,50,2,4,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"キューティ・ゴッデス","キューティ・〇〇〇ゴッデス","自パーティのINTが100％<br>上昇し、ラストアタック<br>ボーナスが50％増加する。<br>覚醒で効果時間が延長。","INT上昇＋ラストアタックで得られるボーナスポイント量上昇","攻略の鬼と揶揄される彼女でも、<br>オフの日に見せる輝く笑顔は女神<br>のように愛らしい。大切な日は<br>大切な人と共に。","slog_202000270","slog_202000270","Chara_icon/202000270","Chara_icon/202000270","2021/02/02 7:00:00",True,"1",
206000190,999,"《再生の花》シリカ",5,2,1600,20000,100,1,0,0,0,"s206000190",,10,60,12,58,14,56,16,54,18,52,20,50,2,4,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"フラワリー・メモリー","フラワリー・〇〇〇メモリー","自パーティのINTが100％<br>上昇し、ファーストアタック<br>ボーナスが40％増加する。<br>覚醒で効果時間が延長。","INT上昇＋ファーストアタックで得られるボーナスポイント量上昇","大事な相棒を蘇らせてくれた、思<br>い出の花。大切な日にこそ、この<br>花のことを思い出す。助けてくれ<br>た優しいあの人のことと一緒に。","slog_206000190","slog_206000190","Chara_icon/206000190","Chara_icon/206000190","2021/02/02 7:00:00",True,"1",
220000060,999,"《憩いの場》サチ",5,2,1600,20000,100,1,0,0,0,"s220000060",,10,60,12,58,14,56,16,54,18,52,20,50,2,4,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"グロウリング・レスト","グロウリング・〇〇〇〇レスト","自パーティのINTを100％<br>上昇させ、リーグポイントの<br>獲得量を30％増加させる。<br>覚醒で効果時間が延長。","INT上昇＋獲得リーグポイント上昇","あの日の乾杯が、大事な一歩に繋<br>がった。共に歩む切っ掛けをくれ<br>た出会いを祝って、大切な日に再<br>び杯を交わそう。","slog_220000060","slog_220000060","Chara_icon/220000060","Chara_icon/220000060","2021/02/02 7:00:00",True,"1",
206000200,999,"《抱きしめ幼愛》シリカ",5,1,1600,20000,100,1,0,0,0,"s206000200",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・ハグ","スリープウィズ・〇〇〇〇〇ハグ","戦闘不能状態のメンバーを2人復帰させ、10秒間ファーストアタックボーナスを40％増加。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋ファーストアタックで得られるボーナスポイント量上昇","大好きな相棒のぬいぐるみを抱き<br>しめて、大好きなあの人の隣へ。<br>火照る頬と高鳴る胸は、ぬいぐる<br>みに埋めて誤魔化して。","slog_206000200","slog_206000200","Chara_icon/206000200","Chara_icon/206000200","2021/03/30 7:00:00",True,"1",
211000090,999,"《折り重なる感情》アリス",5,1,1600,20000,100,1,0,0,0,"s211000090",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・フィール","スリープウィズ・〇〇〇フィール","戦闘不能状態のメンバーを2人復帰させ、30秒間グリードからの注目を集める。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋グリードからの注目","彼と出会うまで、こんなに色々な<br>感情を抱くことは無かった。喜び<br>も、怒りも、悲しみも…そして、<br>温かく大切な想いも。","slog_211000090","slog_211000090","Chara_icon/211000090","Chara_icon/211000090","2021/03/30 7:00:00",True,"1",
299000840,999,"《憧れの先輩と》ロニエ",5,1,1600,20000,100,1,0,0,0,"s299000840",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・ウィッシュ","スリープウィズ・〇〇ウィッシュ","戦闘不能状態のメンバーを2人復帰させ、15秒間レコードメダルの位置をミニマップに表示する。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋レコードメダルサーチ","傍付き練士として仕えた憧れの<br>先輩。強くて優しい、大好きな彼<br>と添い寝して、緊張しないはずが<br>ない！　少女の心臓は爆発寸前。","slog_299000840","slog_299000840","Chara_icon/299000840","Chara_icon/299000840","2021/03/30 7:00:00",True,"1",
299000850,999,"《悪戯な捕食者》フィゼル＆リネル",5,1,1600,20000,100,1,0,0,0,"s299000850",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・ツイン","スリープウィズ・〇〇〇〇ツイン","戦闘不能状態のメンバーを2人復帰させ、周囲の敵に麻痺を付与する。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋周囲の敵に麻痺付与","小さな騎士見習いたちは、自分た<br>ちを出し抜いた獲物に興味津々。<br>虎視眈々と機会を伺う幼い捕食者<br>には、彼も翻弄されるばかり。","slog_299000850","slog_299000850","Chara_icon/299000850","Chara_icon/299000850","2021/03/30 7:00:00",True,"1",
299000860,999,"《坊やの傍ら》ファナティオ",5,1,1600,20000,100,1,0,0,0,"s299000860",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・アダルト","スリープウィズ・〇〇〇アダルト","戦闘不能状態のメンバーを2人復帰させ、20秒間Mobに与えるダメージを100％上昇させる。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋Mobキラー","自身を打ち負かし、そして救って<br>くれた坊や。そんな興味の尽きな<br>い彼に協力するんだもの、折角な<br>ら可愛がってあげなくちゃね。","slog_299000860","slog_299000860","Chara_icon/299000860","Chara_icon/299000860","2021/03/30 7:00:00",True,"1",
202000280,999,"《攻略の最前線へ》アスナ",5,2,1600,20000,100,1,0,0,0,"s202000280",,40,120,48,116,56,112,64,108,72,104,80,100,5,10,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"フロントランナー","フロントランナー","ボスに与えるダメージを150%上昇させる。<br>覚醒で効果時間が延長。","ボスキラー","SAO攻略の最前線を切り拓く、<br>鋭くも厳しい彼女。《攻略の鬼》<br>とまで呼ばれたその原動力は、<br>現実への帰還にかける想い。","slog_202000280","slog_202000280","Chara_icon/202000280","Chara_icon/202000280","2021/03/30 7:00:00",True,"1",
